"","id","interes_politica","diario_mas_lee","grupos_influencia_su_opinion","autoposicionamiento_ideologico","autoposicionamiento_partidario","eval_gestion_NK","eval_futura_situacion_pais","progresismo_conservadurismo","nivel_nacionalismo","voto_comparado","voto_anterior_presidencial_2007","voto_anterior_caba_2006","pogr_estado_propietario_empresas","pogr_estado_interventor","cons_universidades_estatales_aranceladas","progr_adopcion_parejas_gay","cons_aumentar_penas","cons_bajar_edad_imputabilidad","pogr_control_precios_estado","sexo","edad","estud","trabajo","distrito","salud","pon","R_interes_politica","R_autoposicionamiento_ideologico","R_eval_gestion_NK","R_progresismo_conservadurismo","R_nacionalismo","R_pogr_estado_propietario_empresas","R_pogr_estado_interventor","R_cons_universidades_estatales_aranceladas","R_progr_adopcion_parejas_gay","R_cons_aumentar_penas","R_cons_bajar_edad_imputabilidad","R_pogr_control_precios_estado"
"270",270,"Poco interesado","Clarín","Sus compañeros de estudio","Centroizquierda","PRO","Buena","Igual que ahora","Algo progresista","Bastante nacionalista","Ns/Nc","Cristina Kirchner","Mauricio Macri","Muy en desacuerdo","Muy en desacuerdo","No sabe","Algo en desacuerdo","Muy en desacuerdo","Muy de acuerdo","Muy de acuerdo","Hombre","66 y más","Secundario","Es estudiante",1," Obra social",1.14022868127134,"1_No interesado","1_Izquierda","2_Positiva","1_Conservador","2_Nacionalista","1_Desacuerdo","1_Desacuerdo","9_NS","1_Desacuerdo","1_Desacuerdo","2_Acuerdo","2_Acuerdo"
"271",271,"Muy interesado","Clarín","Su pareja","Izquierda","No sabe","Buena","Mejor que ahora","Decididamente conservadora","Muy nacionalista","Distinto que su padre","Roberto Lavagna","Mauricio Macri","Muy de acuerdo","Muy de acuerdo","Algo en desacuerdo","Muy de acuerdo","Algo en desacuerdo","Algo en desacuerdo","Muy de acuerdo","Mujer","50 a 65años","Secundario","Es ama de casa",1," Obra social",1.24366967665112,"2_Interesado","1_Izquierda","2_Positiva","2_Progresista","2_Nacionalista","2_Acuerdo","2_Acuerdo","1_Desacuerdo","2_Acuerdo","1_Desacuerdo","1_Desacuerdo","2_Acuerdo"
"272",272,"Bastante interesado","No lee diarios",NA,"No sabe","No sabe","No sabe","Peor que ahora","No sabe","Ns/Nc","Ns/Nc","No sabe","No sabe","Muy de acuerdo","Muy en desacuerdo","Bastante de acuerdo","No sabe","Muy de acuerdo","Muy de acuerdo","Muy en desacuerdo","Mujer","50 a 65años","Terciario/ universitario","Es jubilado o pensionado",1," Obra social",0.425528873642081,"2_Interesado","9_NS","9_NS","9_NS","9_NS","2_Acuerdo","1_Desacuerdo","2_Acuerdo","9_NS","2_Acuerdo","2_Acuerdo","1_Desacuerdo"
"273",273,"Bastante interesado","Página 12","Sus compañeros de estudio","Izquierda","No sabe","Regular Negativa","Peor que ahora","Decididamente progresista","Ns/Nc","Ns/Nc","No sabe","No sabe","Muy de acuerdo","Muy de acuerdo","No sabe","Bastante de acuerdo","Muy en desacuerdo","Muy en desacuerdo","Bastante de acuerdo","Mujer","66 y más","Secundario","Es estudiante",1," Obra social",0.784825343662865,"2_Interesado","1_Izquierda","2_Positiva","1_Conservador","9_NS","2_Acuerdo","2_Acuerdo","9_NS","2_Acuerdo","1_Desacuerdo","1_Desacuerdo","2_Acuerdo"
"274",274,"Muy interesado","La Nación","Otros grupos","Izquierda","Socialismo","Regular positiva","No sabe","Decididamente progresista","Muy nacionalista","Distinto que su padre","En blanco","Daniel Filmus","Muy de acuerdo","Muy de acuerdo","Muy en desacuerdo","Bastante de acuerdo","Muy en desacuerdo","Muy en desacuerdo","Muy de acuerdo","Hombre","66 y más","Secundario","Es estudiante",1," Obra social",1.14022868127134,"2_Interesado","1_Izquierda","2_Positiva","1_Conservador","2_Nacionalista","2_Acuerdo","2_Acuerdo","1_Desacuerdo","2_Acuerdo","1_Desacuerdo","1_Desacuerdo","2_Acuerdo"
"275",275,"Muy interesado","Clarín","Su pareja","Centroizquierda","ARI","Regular positiva","Igual que ahora","Decididamente progresista","Bastante nacionalista","Distinto que su padre","Elisa Carrió","Daniel Filmus","Muy de acuerdo","Bastante de acuerdo","Algo en desacuerdo","Muy de acuerdo","Algo en desacuerdo","Algo en desacuerdo","Bastante de acuerdo","Mujer","50 a 65años","Terciario/ universitario","Trabaja",1," Obra social",0.425528873642081,"2_Interesado","1_Izquierda","2_Positiva","1_Conservador","2_Nacionalista","2_Acuerdo","2_Acuerdo","1_Desacuerdo","2_Acuerdo","1_Desacuerdo","1_Desacuerdo","2_Acuerdo"
"276",276,"Nada interesado","La Nación","Su pareja","Centroizquierda","PRO","Buena","Igual que ahora","Algo progresista","Bastante nacionalista","Ns/Nc","Cristina Kirchner","Mauricio Macri","Muy en desacuerdo","Muy de acuerdo","Muy de acuerdo","Muy de acuerdo","Muy en desacuerdo","Bastante de acuerdo","Muy de acuerdo","Hombre","30 a 49 años","Terciario/ universitario","Trabaja",1,"Prepaga",0.790864523947231,"1_No interesado","1_Izquierda","2_Positiva","1_Conservador","2_Nacionalista","1_Desacuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo","1_Desacuerdo","2_Acuerdo","2_Acuerdo"
"277",277,"Muy interesado","Página 12",NA,"Izquierda","Otros partidos","Buena","Igual que ahora","Decididamente progresista","Muy nacionalista","Igual que su padre","Cristina Kirchner","Daniel Filmus","Muy de acuerdo","Muy de acuerdo","Muy en desacuerdo","Muy de acuerdo","Muy en desacuerdo","Muy en desacuerdo","Bastante de acuerdo","Mujer","30 a 49 años","Terciario/ universitario","Trabaja",1," Obra social",0.544356173452499,"2_Interesado","1_Izquierda","2_Positiva","1_Conservador","2_Nacionalista","2_Acuerdo","2_Acuerdo","1_Desacuerdo","2_Acuerdo","1_Desacuerdo","1_Desacuerdo","2_Acuerdo"
"278",278,"Muy interesado","Clarín",NA,"Centroizquierda","Socialismo","Regular positiva","No sabe","Decididamente progresista","Bastante nacionalista","Distinto que su padre","Elisa Carrió","Daniel Filmus","Muy de acuerdo","Muy de acuerdo","Muy en desacuerdo","Bastante de acuerdo","Muy en desacuerdo","Algo en desacuerdo","Bastante de acuerdo","Mujer","66 y más","Terciario/ universitario","Es jubilado o pensionado",1," Obra social",0.268532594116069,"2_Interesado","1_Izquierda","2_Positiva","1_Conservador","2_Nacionalista","2_Acuerdo","2_Acuerdo","1_Desacuerdo","2_Acuerdo","1_Desacuerdo","1_Desacuerdo","2_Acuerdo"
"279",279,"Bastante interesado","Clarín",NA,"Centroizquierda","Radicalismo","Regular Negativa","Peor que ahora","Algo progresista","Poco nacionalista","Distinto que su padre","Roberto Lavagna","Mauricio Macri","Algo en desacuerdo","Bastante de acuerdo","Muy en desacuerdo","Algo en desacuerdo","Muy en desacuerdo","Muy en desacuerdo","Algo en desacuerdo","Mujer","30 a 49 años","Terciario/ universitario","Trabaja",1," Obra social",0.544356173452499,"2_Interesado","1_Izquierda","2_Positiva","1_Conservador","1_No nacionalista","1_Desacuerdo","2_Acuerdo","1_Desacuerdo","1_Desacuerdo","1_Desacuerdo","1_Desacuerdo","1_Desacuerdo"
"280",280,"Poco interesado","Clarín","Su pareja","Izquierda","Socialismo","Regular Negativa","No sabe","Algo progresista","Muy nacionalista","Distinto que su padre","En blanco","No sabe","Bastante de acuerdo","Muy de acuerdo","Algo en desacuerdo","Bastante de acuerdo","Algo en desacuerdo","Bastante de acuerdo","Muy de acuerdo","Hombre","30 a 49 años","Secundario","Es jubilado o pensionado",1,"Prepaga",2.31141595246858,"1_No interesado","1_Izquierda","2_Positiva","1_Conservador","2_Nacionalista","2_Acuerdo","2_Acuerdo","1_Desacuerdo","2_Acuerdo","1_Desacuerdo","2_Acuerdo","2_Acuerdo"
"281",281,"Nada interesado","No lee diarios",NA,"No sabe","No sabe","No sabe","No sabe","No sabe","Ns/Nc","Ns/Nc","No sabe","No sabe","No sabe","No sabe","No sabe","Bastante de acuerdo","Muy de acuerdo","Muy de acuerdo","No sabe","Mujer","18 a 29 años","Terciario/ universitario","Es ama de casa",1,"Prepaga",0.510503660171152,"1_No interesado","9_NS","9_NS","9_NS","9_NS","9_NS","9_NS","9_NS","2_Acuerdo","2_Acuerdo","2_Acuerdo","9_NS"
"282",282,"Poco interesado","La Nación","Su familia","Centroderecha","Peronismo","Regular Negativa","Igual que ahora","No sabe","Muy nacionalista","Igual que su padre","Roberto Lavagna","Mauricio Macri","No sabe","No sabe","Algo en desacuerdo","Muy en desacuerdo","Bastante de acuerdo","Bastante de acuerdo","No sabe","Hombre","18 a 29 años","Secundario","Trabaja",1,"Prepaga",2.16767322841093,"1_No interesado","2_Derecha","2_Positiva","9_NS","2_Nacionalista","9_NS","9_NS","1_Desacuerdo","1_Desacuerdo","2_Acuerdo","2_Acuerdo","9_NS"
"283",283,"Poco interesado","Clarín","Su familia","No sabe","Otros partidos","Regular positiva","Igual que ahora","Algo conservadora","Bastante nacionalista","Distinto que su padre","No sabe","No sabe","Bastante de acuerdo","Bastante de acuerdo","Muy en desacuerdo","Muy de acuerdo","Muy de acuerdo","Muy de acuerdo","Bastante de acuerdo","Mujer","18 a 29 años","Secundario","Está desocupado",1,"No tiene cobertura",1.49202078002418,"1_No interesado","9_NS","2_Positiva","2_Progresista","2_Nacionalista","2_Acuerdo","2_Acuerdo","1_Desacuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo"
"284",284,"Bastante interesado","No lee diarios",NA,"Centroderecha","PRO","Regular Negativa","Igual que ahora","Algo conservadora","Poco nacionalista","Igual que su padre","Roberto Lavagna","Mauricio Macri","Muy en desacuerdo","Muy en desacuerdo","Bastante de acuerdo","Algo en desacuerdo","Muy de acuerdo","Muy de acuerdo","Muy en desacuerdo","Mujer","50 a 65años","Terciario/ universitario","Trabaja",1,"Prepaga",0.425528873642081,"2_Interesado","2_Derecha","2_Positiva","2_Progresista","1_No nacionalista","1_Desacuerdo","1_Desacuerdo","2_Acuerdo","1_Desacuerdo","2_Acuerdo","2_Acuerdo","1_Desacuerdo"
"285",285,"Poco interesado","Clarín","Su familia","Centroderecha","PRO","Regular Negativa","Igual que ahora","Algo conservadora","Muy nacionalista","Igual que su padre","Roberto Lavagna","Mauricio Macri","Bastante de acuerdo","Bastante de acuerdo","Algo en desacuerdo","Muy en desacuerdo","Algo en desacuerdo","Muy en desacuerdo","Bastante de acuerdo","Mujer","18 a 29 años","Terciario/ universitario","Trabaja",1," Obra social",0.510503660171152,"1_No interesado","2_Derecha","2_Positiva","2_Progresista","2_Nacionalista","2_Acuerdo","2_Acuerdo","1_Desacuerdo","1_Desacuerdo","1_Desacuerdo","1_Desacuerdo","2_Acuerdo"
"286",286,"Poco interesado","Clarín","Sus amigos","Izquierda","Peronismo","Regular positiva","Igual que ahora","Algo conservadora","Bastante nacionalista","Distinto que su padre","En blanco","Daniel Filmus","Bastante de acuerdo","Bastante de acuerdo","Bastante de acuerdo","Muy de acuerdo","Muy de acuerdo","Muy de acuerdo","Muy de acuerdo","Mujer","18 a 29 años","Secundario","Está desocupado",1," Obra social",1.49202078002418,"1_No interesado","1_Izquierda","2_Positiva","2_Progresista","2_Nacionalista","2_Acuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo"
"287",287,"Poco interesado","Clarín","Su familia","Centroizquierda","ARI","Regular Negativa","Peor que ahora","Algo progresista","Poco nacionalista","Ns/Nc","Elisa Carrió","Daniel Filmus","Muy de acuerdo","Muy de acuerdo","Muy en desacuerdo","Muy de acuerdo","Muy en desacuerdo","Muy en desacuerdo","Bastante de acuerdo","Mujer","18 a 29 años","Terciario/ universitario","Está desocupado",1,"No tiene cobertura",0.510503660171152,"1_No interesado","1_Izquierda","2_Positiva","1_Conservador","1_No nacionalista","2_Acuerdo","2_Acuerdo","1_Desacuerdo","2_Acuerdo","1_Desacuerdo","1_Desacuerdo","2_Acuerdo"
"288",288,"Poco interesado","Clarín","Su pareja","Centroderecha","Peronismo","Regular positiva","Igual que ahora","Algo progresista","Muy nacionalista","Igual que su padre","Elisa Carrió","Mauricio Macri","Bastante de acuerdo","Bastante de acuerdo","Muy de acuerdo","Bastante de acuerdo","Algo en desacuerdo","Algo en desacuerdo","Algo en desacuerdo","Mujer","66 y más","Secundario","Es jubilado o pensionado",1,"No tiene cobertura",0.784825343662865,"1_No interesado","2_Derecha","2_Positiva","1_Conservador","2_Nacionalista","2_Acuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo","1_Desacuerdo","1_Desacuerdo","1_Desacuerdo"
"289",289,"Poco interesado","Clarín",NA,"Centroderecha","PRO","Regular positiva","Igual que ahora","Algo progresista","Bastante nacionalista","Ns/Nc","Elisa Carrió","Mauricio Macri","Bastante de acuerdo","Algo en desacuerdo","Algo en desacuerdo","Muy en desacuerdo","Bastante de acuerdo","Muy de acuerdo","Bastante de acuerdo","Mujer","30 a 49 años","Secundario","Trabaja",1,"Prepaga",1.59095964611357,"1_No interesado","2_Derecha","2_Positiva","1_Conservador","2_Nacionalista","2_Acuerdo","1_Desacuerdo","1_Desacuerdo","1_Desacuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo"
"290",290,"Bastante interesado","Perfil","No sabe","Centroizquierda","ARI","Regular positiva","Igual que ahora","Algo progresista","Bastante nacionalista","Ns/Nc","Roberto Lavagna","Daniel Filmus","Bastante de acuerdo","Algo en desacuerdo","Algo en desacuerdo","Bastante de acuerdo","Algo en desacuerdo","Algo en desacuerdo","Algo en desacuerdo","Mujer","30 a 49 años","Terciario/ universitario","Trabaja",1,"Prepaga",0.544356173452499,"2_Interesado","1_Izquierda","2_Positiva","1_Conservador","2_Nacionalista","2_Acuerdo","1_Desacuerdo","1_Desacuerdo","2_Acuerdo","1_Desacuerdo","1_Desacuerdo","1_Desacuerdo"
"291",291,"Poco interesado","Clarín","Sus amigos","No sabe","Otros partidos","Buena","Mejor que ahora","Algo progresista","Bastante nacionalista","Distinto que su padre","Cristina Kirchner","Mauricio Macri","Bastante de acuerdo","No sabe","Bastante de acuerdo","Muy de acuerdo","Muy de acuerdo","Bastante de acuerdo","Bastante de acuerdo","Mujer","30 a 49 años","Secundario","Está desocupado",1,"No tiene cobertura",1.59095964611357,"1_No interesado","9_NS","2_Positiva","1_Conservador","2_Nacionalista","2_Acuerdo","9_NS","2_Acuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo"
"292",292,"Muy interesado","Página 12","Su pareja","Centroderecha","Otros partidos","Mala","Peor que ahora","Decididamente progresista","Ns/Nc","Igual que su padre","Elisa Carrió","En blanco","No sabe","No sabe","Muy en desacuerdo","Algo en desacuerdo","No sabe","Muy de acuerdo","Muy en desacuerdo","Hombre","18 a 29 años","Secundario","Trabaja",1," Obra social",2.16767322841093,"2_Interesado","2_Derecha","2_Positiva","1_Conservador","9_NS","9_NS","9_NS","1_Desacuerdo","1_Desacuerdo","9_NS","2_Acuerdo","1_Desacuerdo"
"293",293,"Muy interesado","La Nación",NA,"Centroizquierda","ARI","Buena","Mejor que ahora","Algo progresista","Bastante nacionalista","Distinto que su padre","Elisa Carrió","Mauricio Macri","Bastante de acuerdo","Bastante de acuerdo","Algo en desacuerdo","Muy en desacuerdo","Muy de acuerdo","Muy de acuerdo","Muy en desacuerdo","Mujer","50 a 65años","Terciario/ universitario","Trabaja",1," Obra social",0.425528873642081,"2_Interesado","1_Izquierda","2_Positiva","1_Conservador","2_Nacionalista","2_Acuerdo","2_Acuerdo","1_Desacuerdo","1_Desacuerdo","2_Acuerdo","2_Acuerdo","1_Desacuerdo"
"294",294,"Poco interesado","Clarín","Su familia","Centroderecha","Socialismo","Regular positiva","Peor que ahora","Algo progresista","Poco nacionalista","Distinto que su padre","Elisa Carrió","No sabe","Bastante de acuerdo","Algo en desacuerdo","Muy de acuerdo","Algo en desacuerdo","Muy de acuerdo","Muy de acuerdo","Bastante de acuerdo","Mujer","30 a 49 años","Terciario/ universitario","Trabaja",1," Obra social",0.544356173452499,"1_No interesado","2_Derecha","2_Positiva","1_Conservador","1_No nacionalista","2_Acuerdo","1_Desacuerdo","2_Acuerdo","1_Desacuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo"
"295",295,"Bastante interesado","No lee diarios","No sabe","No sabe","No sabe","Buena","Mejor que ahora","No sabe","Ns/Nc","Distinto que su padre","Roberto Lavagna","Daniel Filmus","Muy de acuerdo","Muy de acuerdo","Muy de acuerdo","Bastante de acuerdo","Muy de acuerdo","Muy de acuerdo","Muy de acuerdo","Hombre","18 a 29 años","Secundario","Trabaja",1,"No tiene cobertura",2.16767322841093,"2_Interesado","9_NS","2_Positiva","9_NS","9_NS","2_Acuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo"
"296",296,"Poco interesado","La Nación","Otros grupos","Derecha","PRO","Mala","Peor que ahora","Decididamente conservadora","Nada nacionalista","Distinto que su padre","En blanco","Mauricio Macri","Muy en desacuerdo","Muy en desacuerdo","Muy de acuerdo","Muy en desacuerdo","Muy de acuerdo","Muy de acuerdo","Muy en desacuerdo","Mujer","30 a 49 años","Terciario/ universitario","Trabaja",1," Obra social",0.544356173452499,"1_No interesado","2_Derecha","2_Positiva","2_Progresista","1_No nacionalista","1_Desacuerdo","1_Desacuerdo","2_Acuerdo","1_Desacuerdo","2_Acuerdo","2_Acuerdo","1_Desacuerdo"
"297",297,"Nada interesado","La Nación","Sus amigos","Centroizquierda","No sabe","No sabe","Peor que ahora","Decididamente progresista","Ns/Nc","Ns/Nc","No sabe","No sabe","Algo en desacuerdo","Bastante de acuerdo","Bastante de acuerdo","Algo en desacuerdo","Algo en desacuerdo","Algo en desacuerdo","Muy en desacuerdo","Mujer","30 a 49 años","Terciario/ universitario","Trabaja",1,"Prepaga",0.544356173452499,"1_No interesado","1_Izquierda","9_NS","1_Conservador","9_NS","1_Desacuerdo","2_Acuerdo","2_Acuerdo","1_Desacuerdo","1_Desacuerdo","1_Desacuerdo","1_Desacuerdo"
"298",298,"Poco interesado","No lee diarios","Sus compañeros de estudio","Izquierda","Socialismo","Regular positiva","Igual que ahora","Algo progresista","Nada nacionalista","Distinto que su padre","En blanco","No sabe","Muy de acuerdo","Muy de acuerdo","Muy en desacuerdo","Bastante de acuerdo","Muy en desacuerdo","Muy en desacuerdo","Bastante de acuerdo","Hombre","30 a 49 años","Terciario/ universitario","Trabaja",1," Obra social",0.790864523947231,"1_No interesado","1_Izquierda","2_Positiva","1_Conservador","1_No nacionalista","2_Acuerdo","2_Acuerdo","1_Desacuerdo","2_Acuerdo","1_Desacuerdo","1_Desacuerdo","2_Acuerdo"
"299",299,"Bastante interesado","Clarín",NA,"Centroizquierda","ARI","Regular positiva","Igual que ahora","Algo progresista","Muy nacionalista","Ns/Nc","Elisa Carrió","No sabe","Muy de acuerdo","Muy de acuerdo","Bastante de acuerdo","Algo en desacuerdo","Muy de acuerdo","Muy de acuerdo","Bastante de acuerdo","Hombre","66 y más","Terciario/ universitario","Es jubilado o pensionado",1," Obra social",0.390135930420291,"2_Interesado","1_Izquierda","2_Positiva","1_Conservador","2_Nacionalista","2_Acuerdo","2_Acuerdo","2_Acuerdo","1_Desacuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo"
"300",300,"Muy interesado","La Nación","Su familia","Centroderecha","PRO","Regular Negativa","Peor que ahora","Algo conservadora","Poco nacionalista","Igual que su padre","Ricardo López Murphy","Mauricio Macri","Muy en desacuerdo","Muy en desacuerdo","Muy de acuerdo","Bastante de acuerdo","Muy de acuerdo","Algo en desacuerdo","Muy en desacuerdo","Hombre","18 a 29 años","Secundario","Trabaja",1," Obra social",2.16767322841093,"2_Interesado","2_Derecha","2_Positiva","2_Progresista","1_No nacionalista","1_Desacuerdo","1_Desacuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo","1_Desacuerdo","1_Desacuerdo"
"301",301,"Bastante interesado","Clarín",NA,"Centroderecha","PRO","Regular Negativa","Peor que ahora","Algo progresista","Muy nacionalista","Distinto que su padre","Roberto Lavagna","Mauricio Macri","Bastante de acuerdo","Muy en desacuerdo","Muy de acuerdo","Muy en desacuerdo","Muy de acuerdo","Muy de acuerdo","Muy en desacuerdo","Mujer","50 a 65años","Secundario","Está desocupado",1,"Prepaga",1.24366967665112,"2_Interesado","2_Derecha","2_Positiva","1_Conservador","2_Nacionalista","2_Acuerdo","1_Desacuerdo","2_Acuerdo","1_Desacuerdo","2_Acuerdo","2_Acuerdo","1_Desacuerdo"
"302",302,"Poco interesado","No lee diarios",NA,"Derecha","Otros partidos","Buena","Igual que ahora","Algo conservadora","Bastante nacionalista","Igual que su padre","No sabe","No sabe","No sabe","Bastante de acuerdo","Bastante de acuerdo","Muy en desacuerdo","Muy de acuerdo","Muy de acuerdo","Bastante de acuerdo","Mujer","30 a 49 años","Terciario/ universitario","Es ama de casa",1," Obra social",0.544356173452499,"1_No interesado","2_Derecha","2_Positiva","2_Progresista","2_Nacionalista","9_NS","2_Acuerdo","2_Acuerdo","1_Desacuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo"
"303",303,"Bastante interesado","Clarín","Su familia","Centroizquierda","Socialismo","No sabe","No sabe","Decididamente progresista","Nada nacionalista","Distinto que su padre","En blanco","Daniel Filmus","Bastante de acuerdo","Bastante de acuerdo","Muy de acuerdo","Muy de acuerdo","Muy en desacuerdo","Bastante de acuerdo","Bastante de acuerdo","Hombre","30 a 49 años","Terciario/ universitario","Trabaja",1," Obra social",0.790864523947231,"2_Interesado","1_Izquierda","9_NS","1_Conservador","1_No nacionalista","2_Acuerdo","2_Acuerdo","2_Acuerdo","2_Acuerdo","1_Desacuerdo","2_Acuerdo","2_Acuerdo"
